id,artist,title,label,category,format,price,item_url,thumb_url
7584,INIT,Wildcard,Freund Der Familie,electronix,12inch,20.49,https://clone.nl//item52368.html,https://clone.nl/platen/artwork/large/plaatimage51799.jpg
7585,Perm,R.L. Flingo,Ottavia Records,electronix,12inch,21.99,https://clone.nl//item52366.html,https://clone.nl/platen/artwork/large/plaatimage51797.jpg
7586,El Deux + Martin Kraft,Nur Fur Madchen,end2end,electronix,LP,34.99,https://clone.nl//item52365.html,https://clone.nl/platen/artwork/large/plaatimage51796.jpg
7587,Ectro Usic / A. Burger,Kratal / Device C (DJ Sotofett's808 Club Mix),Slip,electronix,EP,9.99,https://clone.nl//item52358.html,https://clone.nl/platen/artwork/large/plaatimage51785.jpg
7588,Zarate_Fix & DJ Sotofett,Arjun / Afroz,Hoga Nord Rekords,electronix,12inch,33.49,https://clone.nl//item52356.html,https://clone.nl/platen/artwork/large/plaatimage51783.jpg
7589,Korridor,End of Cycle,12th Isle,electronix,2LP,11.99,https://clone.nl//item52328.html,https://clone.nl/platen/artwork/large/plaatimage51746.jpg
7590,Aphex Twin,Collapse EP,Aspecto Humano,electronix,CD,9.99,https://clone.nl//item52308.html,https://clone.nl/platen/artwork/large/plaatimage51733.jpg
7591,Aphex Twin,Collapse EP,Regelbau,electronix,12inch + Download,9.99,https://clone.nl//item52304.html,https://clone.nl/platen/artwork/large/plaatimage51730.jpg
7592,Sacha Mambo / Fader ,BAR Records 01 ,Stroom,electronix,12inch,15.99,https://clone.nl//item52284.html,https://clone.nl/platen/artwork/large/plaatimage51709.jpg
7593,Various Artists,Graffi Gravi,Mannequin records,electronix,2LP,13.99,https://clone.nl//item52272.html,https://clone.nl/platen/artwork/large/plaatimage51774.jpg
7594,Lamusa II,Vago Libero,Zero Grow,electronix,LP,13.49,https://clone.nl//item52271.html,https://clone.nl/platen/artwork/large/plaatimage51775.jpg
7595,Scanone,E.Oneseven EP,Seance Center,electronix,12inch,10.49,https://clone.nl//item52262.html,https://clone.nl/platen/artwork/large/plaatimage51693.jpg
7596,Jorge Gamarra,La Regla Abstracta (Incl. People People's Rework),Allchival,electronix,12inch,21.99,https://clone.nl//item52239.html,https://clone.nl/platen/artwork/large/plaatimage51672.jpg
7597,Oscar Mulero,Grey Fades To Green - Disc 4,Dark Entries,electronix,12inch,19.99,https://clone.nl//item52236.html,https://clone.nl/platen/artwork/large/plaatimage51669.jpg
7598,Fernando,Untitled,Dark Entries,electronix,LP + Download,17.99,https://clone.nl//item52235.html,https://clone.nl/platen/artwork/large/plaatimage51668.jpg
7599,Krikor,Saudi,Crevette Records,electronix,LP,16.49,https://clone.nl//item52234.html,https://clone.nl/platen/artwork/large/plaatimage51667.jpg
7600,Phaedrus,Game Of Tones,n5MD,electronix,12inch,10.49,https://clone.nl//item52233.html,https://clone.nl/platen/artwork/large/plaatimage51666.jpg
7601,Guilt,Guilt,Hoga Nord Rekords,electronix,12inch,17.99,https://clone.nl//item52229.html,https://clone.nl/platen/artwork/large/plaatimage51661.jpg
7602,Panstarrs,Ice And Dust EP,De:tuned,electronix,12inch,10.99,https://clone.nl//item52213.html,https://clone.nl/platen/artwork/large/plaatimage51645.jpg
7603,MJ Lallo,Take Me With You,De:tuned,electronix,2LP,9.99,https://clone.nl//item52188.html,https://clone.nl/platen/artwork/large/plaatimage51620.jpg
7604,Richenel,Perfect Stranger,Big In Japan,electronix,12inch,9.99,https://clone.nl//item52187.html,https://clone.nl/platen/artwork/large/plaatimage51618.jpg
7605,Various Artists,Libertine 10,Sameheads,electronix,3x12inch,21.99,https://clone.nl//item52175.html,https://clone.nl/platen/artwork/large/plaatimage51606.jpg
7606,Various Artists,Convenanza 2018,Macadam Mambo,electronix,Mini-LP,17.99,https://clone.nl//item52169.html,https://clone.nl/platen/artwork/large/plaatimage51600.jpg
7607,Blakk Harbor,Madares,Hivern Discs,electronix,2LP,12.99,https://clone.nl//item52168.html,https://clone.nl/platen/artwork/large/plaatimage51599.jpg
7608,Robert Bergman,Brew 08,Punch Drunk,electronix,12inch,124.99,https://clone.nl//item52163.html,https://clone.nl/platen/artwork/large/plaatimage51596.jpg
7609,Cubus Larvik,State And Design,Testtoon Records,electronix,LP,9.99,https://clone.nl//item52161.html,https://clone.nl/platen/artwork/large/plaatimage51594.jpg
7610,Cremation Lily,"In England Now, Underwater",Latency,electronix,LP,8.99,https://clone.nl//item52160.html,https://clone.nl/platen/artwork/large/plaatimage51593.jpg
7611,Helena Hauff,Qualm,Nightwind Records,electronix,2LP + Download,8.99,https://clone.nl//item52157.html,https://clone.nl/platen/artwork/large/plaatimage51590.jpg
7612,Polaroid,Senza Respiro LP,Altered Sense,electronix,LP,10.49,https://clone.nl//item52152.html,https://clone.nl/platen/artwork/large/plaatimage51585.jpg
7613,El Deux + Martin Kraft,Nur Fur Madchen LP,Magnetron Music,electronix,LP,12.49,https://clone.nl//item52151.html,https://clone.nl/platen/artwork/large/plaatimage51584.jpg
7614,Umo Vogue,Just My Love EP,Exalt Records,electronix,12inch,9.49,https://clone.nl//item52150.html,https://clone.nl/platen/artwork/large/plaatimage51583.jpg
7615,Various Artists,Prophecy + Progress UK Electronics 1978 - 1990,Analogical Force,electronix,LP,25.99,https://clone.nl//item52124.html,https://clone.nl/platen/artwork/large/plaatimage51554.jpg
7616,Various Artists,Death Of the Machines Vol. 1,Nous klaer Audio,electronix,12inch,10.99,https://clone.nl//item52107.html,https://clone.nl/platen/artwork/large/plaatimage51536.jpg
7617,Dont DJ,All Love Affairs Fail But They Never End EP,Delsin,electronix,2x12inch,10.90,https://clone.nl//item52083.html,https://clone.nl/platen/artwork/large/plaatimage51508.jpg
7618,Laurel Halo,Raw Silk Uncut Wood,Rubber,electronix,LP,6.99,https://clone.nl//item52082.html,https://clone.nl/platen/artwork/large/plaatimage51507.jpg
7619,Colored Music,"Colored Music (Stoughton Tip-On Sleeve, Liner Notes by Chee Shimizu)",Themes For Great Cities,electronix,LP,23.99,https://clone.nl//item52069.html,https://clone.nl/platen/artwork/large/plaatimage51496.jpg
7620,Facket Stejkar,Varvet 004,Mystic and Quantum,electronix,12inch,10.99,https://clone.nl//item52050.html,https://clone.nl/platen/artwork/large/plaatimage51477.jpg
7621,Autechre,NTS Session 4,Honest Jons,electronix,3LP,9.99,https://clone.nl//item52045.html,https://clone.nl/platen/artwork/large/plaatimage51475.jpg
7622,Autechre,NTS Session 2,Help Recordings,electronix,3LP,22.99,https://clone.nl//item52042.html,https://clone.nl/platen/artwork/large/plaatimage51474.jpg
7623,Autechre,NTS Session 1,Clone - Dub Recordings,electronix,3LP,24.99,https://clone.nl//item52041.html,https://clone.nl/platen/artwork/large/plaatimage51471.jpg
7624,Various Artists,Wave Earplug Vol. 2,Lily Record,electronix,LP,10.49,https://clone.nl//item52023.html,https://clone.nl/platen/artwork/large/plaatimage51449.jpg
7625,Doris Norton,Artificial Intellingence,PRR PRR,electronix,LP,12.99,https://clone.nl//item52021.html,https://clone.nl/platen/artwork/large/plaatimage51447.jpg
7626,Ingus Bauskenieks,Spoki,MoonDome,electronix,LP,13.49,https://clone.nl//item52020.html,https://clone.nl/platen/artwork/large/plaatimage51446.jpg
7627,Gooooose,They,Yalanchi,electronix,LP,9.99,https://clone.nl//item52012.html,https://clone.nl/platen/artwork/large/plaatimage51438.jpg
7628,Dennis Young,Quest,DISK,electronix,LP,12.99,https://clone.nl//item52007.html,https://clone.nl/platen/artwork/large/plaatimage51435.jpg
7629,INFX,Fences Of Metal,U-Trax,electronix,Mini-LP,12.49,https://clone.nl//item51992.html,https://clone.nl/platen/artwork/large/plaatimage51422.jpg
7630,Dauwd,Theory Of Colours (Vakula remix),Craigie Knowes,electronix,12inch,19.99,https://clone.nl//item51989.html,https://clone.nl/platen/artwork/large/plaatimage51419.jpg
7631,Pearl River Sound,Train With No Name,U-Trax,electronix,12inch,23.99,https://clone.nl//item51988.html,https://clone.nl/platen/artwork/large/plaatimage51418.jpg
7632,Druk 11000,Zamboling / Sibsoo Bazaar,B.F.E. Records,electronix,7inch,10.49,https://clone.nl//item51975.html,https://clone.nl/platen/artwork/large/plaatimage51399.jpg
7633,Lucrecia Dalt,Anticlines,Film,electronix,LP,31.99,https://clone.nl//item51963.html,https://clone.nl/platen/artwork/large/plaatimage51387.jpg
7634,Poison,Utu01,Quanta Records,electronix,10inch,16.99,https://clone.nl//item51961.html,https://clone.nl/platen/artwork/large/plaatimage51385.jpg
7635,Freakthemachine (Hellboii en Mr. Lantirn),Panzerkreuz1035,Fundamental Records,electronix,12inch,8.99,https://clone.nl//item51959.html,https://clone.nl/platen/artwork/large/plaatimage51383.jpg
7636,Inga Mauer and Hellboii,Space Trac One,Cosmic Rhythm,electronix,12inch,19.99,https://clone.nl//item51958.html,https://clone.nl/platen/artwork/large/plaatimage51381.jpg
7637,Inga Mauer and Hellboii,Space Trac Two,Giallo Disco,electronix,12inch,19.99,https://clone.nl//item51957.html,https://clone.nl/platen/artwork/large/plaatimage51382.jpg
7638,Acronym,Burgundy,Giallo Disco,electronix,12inch,24.99,https://clone.nl//item51948.html,https://clone.nl/platen/artwork/large/plaatimage51372.jpg
7639,Thee J Johanz,Flight 770,Solar Phenomena,electronix,12inch,10.49,https://clone.nl//item51947.html,https://clone.nl/platen/artwork/large/plaatimage51415.jpg
7640,Headnoaks,Illumination - Spirited City,Gravity Graffiti,electronix,12inch,11.99,https://clone.nl//item51940.html,https://clone.nl/platen/artwork/large/plaatimage51366.jpg
7641,Mr. Incognito,The Secret Lab,Weevil Neighbourhood,electronix,Mini-LP,21.99,https://clone.nl//item51936.html,https://clone.nl/platen/artwork/large/plaatimage51360.jpg
7642,"Nequiquam Deus Abscidit Prudens Oceano Dissociabili Terras, Si Tamen Impiae Non Tangenda Rates Transiliunt Vada ",Turhaan Erotti Kaukonäköinen Jumala / Maat Toisistaan Merien Avulla / Jos Epäphyhät Alukset Halkovat / Tahrimattomiksi Tarkoitettuja,ROHS!,electronix,2x12inch,13.99,https://clone.nl//item51932.html,https://clone.nl/platen/artwork/large/plaatimage51356.jpg
7643,CVX,Zibaldone III Of CVX,No Suit Records,electronix,12inch,32.99,https://clone.nl//item51923.html,https://clone.nl/platen/artwork/large/plaatimage51347.jpg
7644,V/A,Electric Eclectics,9300 Records,electronix,21x vinyl + T-shirt Box Set,21.99,https://clone.nl//item51917.html,https://clone.nl/platen/artwork/large/plaatimage51343.jpg
7645,Basement Space,Cosmic Collision,antinote,electronix,12inch,34.99,https://clone.nl//item51913.html,https://clone.nl/platen/artwork/large/plaatimage51339.jpg
7646,Various Artists,E123 EP,Lullabies For Insomniacs,electronix,12inch,9.99,https://clone.nl//item51878.html,https://clone.nl/platen/artwork/large/plaatimage51309.jpg
7647,Bjarki,Oli Gumm,Trip,electronix,12inch,33.49,https://clone.nl//item51875.html,https://clone.nl/platen/artwork/large/plaatimage51306.jpg
7648,Diptera,001 (Antenna),Super Hexagon,electronix,LP,11.99,https://clone.nl//item51857.html,https://clone.nl/platen/artwork/large/plaatimage51288.jpg
7649,Fred Ventura & Alba,My Life,Hidden Tapes,electronix,12inch,9.99,https://clone.nl//item51855.html,https://clone.nl/platen/artwork/large/plaatimage51279.jpg
7650,Kito Jempere,Damp Fire Crackers,Mana,electronix,12inch,9.99,https://clone.nl//item51839.html,https://clone.nl/platen/artwork/large/plaatimage51277.jpg
7651,Muziekkamer,II - Popmuziek,Leyla Records,electronix,LP,15.99,https://clone.nl//item51832.html,https://clone.nl/platen/artwork/large/plaatimage51283.jpg
7652,Various Artists,Sweet Synthetic Collection,Kalahari Oyster Cult,electronix,12inch picture disc,13.99,https://clone.nl//item51803.html,https://clone.nl/platen/artwork/large/plaatimage51233.jpg
7653,Low Flung,Blow Waves,Childhood Intelligence,electronix,LP,21.99,https://clone.nl//item51799.html,https://clone.nl/platen/artwork/large/plaatimage51229.jpg
7654,XIII,Eocity,Hivern Discs,electronix,12inch,9.99,https://clone.nl//item51775.html,https://clone.nl/platen/artwork/large/plaatimage51203.jpg
7655,Realistic Monk (Carl Stone & Miki Yui),Realm,Krym Mryk,electronix,12inch + Download,21.99,https://clone.nl//item51767.html,https://clone.nl/platen/artwork/large/plaatimage51194.jpg
7656,Rasmus Hedlund,Intet Efter Allt,Krym Mryk,electronix,12inch,11.49,https://clone.nl//item51761.html,https://clone.nl/platen/artwork/large/plaatimage51187.jpg
7657,Susumu Yokota,Acid Mt. Fuji ,Dublab,electronix,2LP,22.49,https://clone.nl//item51760.html,https://clone.nl/platen/artwork/large/plaatimage51186.jpg
7658,Primitive Art,Crab Suite,Don't Be Afraid,electronix,12inch,19.99,https://clone.nl//item51757.html,https://clone.nl/platen/artwork/large/plaatimage51239.jpg
7659,E.R. (Ethiopian Records),Ye Feqer Edaye,RTS,electronix,12inch,10.99,https://clone.nl//item51756.html,https://clone.nl/platen/artwork/large/plaatimage51238.jpg
7660,Cold Beat,A Simple Reflection EP,Hive Mind Records,electronix,12inch,21.99,https://clone.nl//item51754.html,https://clone.nl/platen/artwork/large/plaatimage51184.jpg
7661,Glenn Astro & Ajnascent,Even,Principe,electronix,Mini-LP,15.99,https://clone.nl//item51744.html,https://clone.nl/platen/artwork/large/plaatimage51174.jpg
7662,Pep Llopis,Poiemusia La Nau Dels Argonautes,Voitax,electronix,LP,12.99,https://clone.nl//item51742.html,https://clone.nl/platen/artwork/large/plaatimage51172.jpg
7663,Nadia Struiwigh,Whrru,Dark Entries,electronix,LP,19.99,https://clone.nl//item51729.html,https://clone.nl/platen/artwork/large/plaatimage51157.jpg
7664,Bruce Haack,Preservation Tapes,Dark Entries,electronix,LP,24.99,https://clone.nl//item51726.html,https://clone.nl/platen/artwork/large/plaatimage51151.jpg
7665,R. Girardin,Emotional Music,Dark Entries,electronix,LP,12.99,https://clone.nl//item51725.html,https://clone.nl/platen/artwork/large/plaatimage51150.jpg
7666,Mystica Tribe,Love Is All Right,Idle Hands,electronix,12inch,14.99,https://clone.nl//item51721.html,https://clone.nl/platen/artwork/large/plaatimage51146.jpg
7667,Various Artists,Nachtdigital 21,Freund Der Familie,electronix,2x12inch,12.99,https://clone.nl//item51713.html,https://clone.nl/platen/artwork/large/plaatimage51138.jpg
7668,Evan Parker,Evan Parker With Birds,Freund Der Familie,electronix,LP,11.99,https://clone.nl//item51709.html,https://clone.nl/platen/artwork/large/plaatimage51132.jpg
7669,Bambounou,Parametr Perkusja,PossblThings Records,electronix,12inch,14.99,https://clone.nl//item51707.html,https://clone.nl/platen/artwork/large/plaatimage51130.jpg
7670,Various Artists,Testimony,Invada,electronix,12inch,8.99,https://clone.nl//item51694.html,https://clone.nl/platen/artwork/large/plaatimage51106.jpg
7671,MaxxxBass,Gone Fishing,Nightwind Records,electronix,12inch,23.49,https://clone.nl//item51692.html,https://clone.nl/platen/artwork/large/plaatimage51103.jpg
7672,Inkswell,Edible Pyramid EP,Altered Sense,electronix,12inch,24.99,https://clone.nl//item51689.html,https://clone.nl/platen/artwork/large/plaatimage51099.jpg
7673,Various Artists,Variable,Magnetron Music,electronix,12inch,21.99,https://clone.nl//item51688.html,https://clone.nl/platen/artwork/large/plaatimage51098.jpg
7674,Various Artists,Under Frustration Volume 1,Exalt Records,electronix,LP,19.99,https://clone.nl//item51684.html,https://clone.nl/platen/artwork/large/plaatimage51094.jpg
7675,Various Artist,"Don’t You Mess With Cupid, ‘Cause Cupid Ain’t Stupid ",Analogical Force,electronix,2LP,19.99,https://clone.nl//item51680.html,https://clone.nl/platen/artwork/large/plaatimage51105.jpg
7676,Blac Kolor,Awakening,Nous klaer Audio,electronix,LP,22.99,https://clone.nl//item51656.html,https://clone.nl/platen/artwork/large/plaatimage51064.jpg
7677,Binarizer / Splitradix,Ik Zag Je Dansen / Cross Connection,Delsin,electronix,7inch,11.99,https://clone.nl//item51653.html,https://clone.nl/platen/artwork/large/plaatimage51060.jpg
7678,Razen,The Night Receptionist,Rubber,electronix,CD,9.99,https://clone.nl//item51644.html,https://clone.nl/platen/artwork/large/plaatimage51050.jpg
7679,The White Screen,Death To Techno (Red Axes Remix),Themes For Great Cities,electronix,12inch,11.49,https://clone.nl//item51642.html,https://clone.nl/platen/artwork/large/plaatimage51048.jpg
7680,Len Leise,Initials,Mystic and Quantum,electronix,12inch,19.99,https://clone.nl//item51641.html,https://clone.nl/platen/artwork/large/plaatimage51047.jpg
7681,Floating Points,Reflections: Mojave Desert ,Collapsing Market,electronix,LP+DVD,19.99,https://clone.nl//item51627.html,https://clone.nl/platen/artwork/large/plaatimage51042.jpg
7682,Dub Surgeon,The Lost Future,Technorama,electronix,2LP,9.99,https://clone.nl//item51617.html,https://clone.nl/platen/artwork/large/plaatimage51033.jpg
7683,Rasmus Juncker,Ophold,Hoga Nord Rekords,electronix,LP + Download,10.99,https://clone.nl//item51615.html,https://clone.nl/platen/artwork/large/plaatimage51031.jpg
7684,Peine Perdue,Tokyo en Morceaux,Lovemonk,electronix,LP,29.99,https://clone.nl//item51605.html,https://clone.nl/platen/artwork/large/plaatimage51022.jpg
7685,Sene,I Heard You Laughing,EM Japan,electronix,12inch,10.99,https://clone.nl//item51578.html,https://clone.nl/platen/artwork/large/plaatimage51001.jpg
7686,Klaus Kruger ,Advanced Dance ,EM Japan,electronix,12inch,9.99,https://clone.nl//item51570.html,https://clone.nl/platen/artwork/large/plaatimage52285.jpg
7687,Sacred Grove,Untitled,Patruin,electronix,12inch,19.99,https://clone.nl//item51564.html,https://clone.nl/platen/artwork/large/plaatimage50977.jpg
7688,Nikolajev,Retta,Platform 23,electronix,12inch,19.99,https://clone.nl//item51549.html,https://clone.nl/platen/artwork/large/plaatimage50986.jpg
7689,Macintosh Plus,Floral Shoppe,Emotional Rescue,electronix,LP,12.99,https://clone.nl//item51546.html,https://clone.nl/platen/artwork/large/plaatimage50958.jpg
7690,Massimo Pupillo / Stefano Pilia,Kenosis,Fuselab,electronix,12inch,12.49,https://clone.nl//item51527.html,https://clone.nl/platen/artwork/large/plaatimage50944.jpg
7691,Monopoly Child Star Searchers,"Make Mine, Macaw",De Lichting,electronix,LP,27.99,https://clone.nl//item51524.html,https://clone.nl/platen/artwork/large/plaatimage50940.jpg
